2026-01-22 09:11:49 | DEBUG    | yfinance                  | Entering history()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | url=https://query2.finance.yahoo.com/v8/finance/chart/QCOM
2026-01-22 09:11:50 | DEBUG    | yfinance                  | params={'range': '6mo', 'interval': '1d', 'includePrePost': False, 'events': 'div,splits,capitalGains'}
2026-01-22 09:11:50 | DEBUG    | yfinance                  |     Entering _get_cookie_and_crumb()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | cookie_mode = 'basic'
2026-01-22 09:11:50 | DEBUG    | yfinance                  |      Entering _get_cookie_and_crumb_basic()
2026-01-22 09:11:50 | DEBUG    | yfinance                  |       Entering _get_cookie_basic()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | reusing cookie
2026-01-22 09:11:50 | DEBUG    | yfinance                  |       Exiting _get_cookie_basic()
2026-01-22 09:11:50 | DEBUG    | yfinance                  |       Entering _get_crumb_basic()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | reusing crumb
2026-01-22 09:11:50 | DEBUG    | yfinance                  |       Exiting _get_crumb_basic()
2026-01-22 09:11:50 | DEBUG    | yfinance                  |      Exiting _get_cookie_and_crumb_basic()
2026-01-22 09:11:50 | DEBUG    | yfinance                  |     Exiting _get_cookie_and_crumb()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | response code=200
2026-01-22 09:11:50 | DEBUG    | yfinance                  |    Exiting _make_request()
2026-01-22 09:11:50 | DEBUG    | yfinance                  |   Exiting get()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | QCOM: yfinance received OHLC data: 2025-07-22 13:30:00 -> 2026-01-21 14:30:00
2026-01-22 09:11:50 | DEBUG    | yfinance                  | QCOM: OHLC after cleaning: 2025-07-22 09:30:00-04:00 -> 2026-01-21 09:30:00-05:00
2026-01-22 09:11:50 | DEBUG    | yfinance                  | QCOM: OHLC after combining events: 2025-07-22 00:00:00-04:00 -> 2026-01-21 00:00:00-05:00
2026-01-22 09:11:50 | DEBUG    | yfinance                  | QCOM: yfinance returning OHLC: 2025-07-22 00:00:00-04:00 -> 2026-01-21 00:00:00-05:00
2026-01-22 09:11:50 | DEBUG    | yfinance                  |  Exiting history()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | Exiting history()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | Entering history()
2026-01-22 09:11:50 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['COP', 1, 0])
2026-01-22 09:11:50 | DEBUG    | yfinance                  |  Entering history()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | COP: Yahoo GET parameters: {'range': '6mo', 'interval': '1d', 'includePrePost': False, 'events': 'div,splits,capitalGains'}
2026-01-22 09:11:50 | DEBUG    | yfinance                  |   Entering get()
2026-01-22 09:11:50 | DEBUG    | yfinance                  |    Entering _make_request()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | url=https://query2.finance.yahoo.com/v8/finance/chart/COP
2026-01-22 09:11:50 | DEBUG    | yfinance                  | params={'range': '6mo', 'interval': '1d', 'includePrePost': False, 'events': 'div,splits,capitalGains'}
2026-01-22 09:11:50 | DEBUG    | yfinance                  |     Entering _get_cookie_and_crumb()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | cookie_mode = 'basic'
2026-01-22 09:11:50 | DEBUG    | yfinance                  |      Entering _get_cookie_and_crumb_basic()
2026-01-22 09:11:50 | DEBUG    | yfinance                  |       Entering _get_cookie_basic()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | reusing cookie
2026-01-22 09:11:50 | DEBUG    | yfinance                  |       Exiting _get_cookie_basic()
2026-01-22 09:11:50 | DEBUG    | yfinance                  |       Entering _get_crumb_basic()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | reusing crumb
2026-01-22 09:11:50 | DEBUG    | yfinance                  |       Exiting _get_crumb_basic()
2026-01-22 09:11:50 | DEBUG    | yfinance                  |      Exiting _get_cookie_and_crumb_basic()
2026-01-22 09:11:50 | DEBUG    | yfinance                  |     Exiting _get_cookie_and_crumb()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | response code=200
2026-01-22 09:11:50 | DEBUG    | yfinance                  |    Exiting _make_request()
2026-01-22 09:11:50 | DEBUG    | yfinance                  |   Exiting get()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | COP: yfinance received OHLC data: 2025-07-22 13:30:00 -> 2026-01-21 14:30:00
2026-01-22 09:11:50 | DEBUG    | yfinance                  | COP: OHLC after cleaning: 2025-07-22 09:30:00-04:00 -> 2026-01-21 09:30:00-05:00
2026-01-22 09:11:50 | DEBUG    | yfinance                  | COP: OHLC after combining events: 2025-07-22 00:00:00-04:00 -> 2026-01-21 00:00:00-05:00
2026-01-22 09:11:50 | DEBUG    | yfinance                  | COP: yfinance returning OHLC: 2025-07-22 00:00:00-04:00 -> 2026-01-21 00:00:00-05:00
2026-01-22 09:11:50 | DEBUG    | yfinance                  |  Exiting history()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | Exiting history()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | Entering history()
2026-01-22 09:11:50 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['COP', 1, 0])
2026-01-22 09:11:50 | DEBUG    | yfinance                  |  Entering history()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | COP: Yahoo GET parameters: {'range': '6mo', 'interval': '1d', 'includePrePost': False, 'events': 'div,splits,capitalGains'}
2026-01-22 09:11:50 | DEBUG    | yfinance                  |   Entering get()
2026-01-22 09:11:50 | DEBUG    | yfinance                  |    Entering _make_request()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | url=https://query2.finance.yahoo.com/v8/finance/chart/COP
2026-01-22 09:11:50 | DEBUG    | yfinance                  | params={'range': '6mo', 'interval': '1d', 'includePrePost': False, 'events': 'div,splits,capitalGains'}
2026-01-22 09:11:50 | DEBUG    | yfinance                  |     Entering _get_cookie_and_crumb()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | cookie_mode = 'basic'
2026-01-22 09:11:50 | DEBUG    | yfinance                  |      Entering _get_cookie_and_crumb_basic()
2026-01-22 09:11:50 | DEBUG    | yfinance                  |       Entering _get_cookie_basic()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | reusing cookie
2026-01-22 09:11:50 | DEBUG    | yfinance                  |       Exiting _get_cookie_basic()
2026-01-22 09:11:50 | DEBUG    | yfinance                  |       Entering _get_crumb_basic()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | reusing crumb
2026-01-22 09:11:50 | DEBUG    | yfinance                  |       Exiting _get_crumb_basic()
2026-01-22 09:11:50 | DEBUG    | yfinance                  |      Exiting _get_cookie_and_crumb_basic()
2026-01-22 09:11:50 | DEBUG    | yfinance                  |     Exiting _get_cookie_and_crumb()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | response code=200
2026-01-22 09:11:50 | DEBUG    | yfinance                  |    Exiting _make_request()
2026-01-22 09:11:50 | DEBUG    | yfinance                  |   Exiting get()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | COP: yfinance received OHLC data: 2025-07-22 13:30:00 -> 2026-01-21 14:30:00
2026-01-22 09:11:50 | DEBUG    | yfinance                  | COP: OHLC after cleaning: 2025-07-22 09:30:00-04:00 -> 2026-01-21 09:30:00-05:00
2026-01-22 09:11:50 | DEBUG    | yfinance                  | COP: OHLC after combining events: 2025-07-22 00:00:00-04:00 -> 2026-01-21 00:00:00-05:00
2026-01-22 09:11:50 | DEBUG    | yfinance                  | COP: yfinance returning OHLC: 2025-07-22 00:00:00-04:00 -> 2026-01-21 00:00:00-05:00
2026-01-22 09:11:50 | DEBUG    | yfinance                  |  Exiting history()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | Exiting history()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | Entering history()
2026-01-22 09:11:50 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['SLB', 1, 0])
2026-01-22 09:11:50 | DEBUG    | yfinance                  |  Entering history()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | SLB: Yahoo GET parameters: {'range': '6mo', 'interval': '1d', 'includePrePost': False, 'events': 'div,splits,capitalGains'}
2026-01-22 09:11:50 | DEBUG    | yfinance                  |   Entering get()
2026-01-22 09:11:50 | DEBUG    | yfinance                  |    Entering _make_request()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | url=https://query2.finance.yahoo.com/v8/finance/chart/SLB
2026-01-22 09:11:50 | DEBUG    | yfinance                  | params={'range': '6mo', 'interval': '1d', 'includePrePost': False, 'events': 'div,splits,capitalGains'}
2026-01-22 09:11:50 | DEBUG    | yfinance                  |     Entering _get_cookie_and_crumb()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | cookie_mode = 'basic'
2026-01-22 09:11:50 | DEBUG    | yfinance                  |      Entering _get_cookie_and_crumb_basic()
2026-01-22 09:11:50 | DEBUG    | yfinance                  |       Entering _get_cookie_basic()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | reusing cookie
2026-01-22 09:11:50 | DEBUG    | yfinance                  |       Exiting _get_cookie_basic()
2026-01-22 09:11:50 | DEBUG    | yfinance                  |       Entering _get_crumb_basic()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | reusing crumb
2026-01-22 09:11:50 | DEBUG    | yfinance                  |       Exiting _get_crumb_basic()
2026-01-22 09:11:50 | DEBUG    | yfinance                  |      Exiting _get_cookie_and_crumb_basic()
2026-01-22 09:11:50 | DEBUG    | yfinance                  |     Exiting _get_cookie_and_crumb()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | response code=200
2026-01-22 09:11:50 | DEBUG    | yfinance                  |    Exiting _make_request()
2026-01-22 09:11:50 | DEBUG    | yfinance                  |   Exiting get()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | SLB: yfinance received OHLC data: 2025-07-22 13:30:00 -> 2026-01-21 14:30:00
2026-01-22 09:11:50 | DEBUG    | yfinance                  | SLB: OHLC after cleaning: 2025-07-22 09:30:00-04:00 -> 2026-01-21 09:30:00-05:00
2026-01-22 09:11:50 | DEBUG    | yfinance                  | SLB: OHLC after combining events: 2025-07-22 00:00:00-04:00 -> 2026-01-21 00:00:00-05:00
2026-01-22 09:11:50 | DEBUG    | yfinance                  | SLB: yfinance returning OHLC: 2025-07-22 00:00:00-04:00 -> 2026-01-21 00:00:00-05:00
2026-01-22 09:11:50 | DEBUG    | yfinance                  |  Exiting history()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | Exiting history()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | Entering history()
2026-01-22 09:11:50 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['SLB', 1, 0])
2026-01-22 09:11:50 | DEBUG    | yfinance                  |  Entering history()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | SLB: Yahoo GET parameters: {'range': '6mo', 'interval': '1d', 'includePrePost': False, 'events': 'div,splits,capitalGains'}
2026-01-22 09:11:50 | DEBUG    | yfinance                  |   Entering get()
2026-01-22 09:11:50 | DEBUG    | yfinance                  |    Entering _make_request()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | url=https://query2.finance.yahoo.com/v8/finance/chart/SLB
2026-01-22 09:11:50 | DEBUG    | yfinance                  | params={'range': '6mo', 'interval': '1d', 'includePrePost': False, 'events': 'div,splits,capitalGains'}
2026-01-22 09:11:50 | DEBUG    | yfinance                  |     Entering _get_cookie_and_crumb()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | cookie_mode = 'basic'
2026-01-22 09:11:50 | DEBUG    | yfinance                  |      Entering _get_cookie_and_crumb_basic()
2026-01-22 09:11:50 | DEBUG    | yfinance                  |       Entering _get_cookie_basic()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | reusing cookie
2026-01-22 09:11:50 | DEBUG    | yfinance                  |       Exiting _get_cookie_basic()
2026-01-22 09:11:50 | DEBUG    | yfinance                  |       Entering _get_crumb_basic()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | reusing crumb
2026-01-22 09:11:50 | DEBUG    | yfinance                  |       Exiting _get_crumb_basic()
2026-01-22 09:11:50 | DEBUG    | yfinance                  |      Exiting _get_cookie_and_crumb_basic()
2026-01-22 09:11:50 | DEBUG    | yfinance                  |     Exiting _get_cookie_and_crumb()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | response code=200
2026-01-22 09:11:50 | DEBUG    | yfinance                  |    Exiting _make_request()
2026-01-22 09:11:50 | DEBUG    | yfinance                  |   Exiting get()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | SLB: yfinance received OHLC data: 2025-07-22 13:30:00 -> 2026-01-21 14:30:00
2026-01-22 09:11:50 | DEBUG    | yfinance                  | SLB: OHLC after cleaning: 2025-07-22 09:30:00-04:00 -> 2026-01-21 09:30:00-05:00
2026-01-22 09:11:50 | DEBUG    | yfinance                  | SLB: OHLC after combining events: 2025-07-22 00:00:00-04:00 -> 2026-01-21 00:00:00-05:00
2026-01-22 09:11:50 | DEBUG    | yfinance                  | SLB: yfinance returning OHLC: 2025-07-22 00:00:00-04:00 -> 2026-01-21 00:00:00-05:00
2026-01-22 09:11:50 | DEBUG    | yfinance                  |  Exiting history()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | Exiting history()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | Entering history()
2026-01-22 09:11:50 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['EOG', 1, 0])
2026-01-22 09:11:50 | DEBUG    | yfinance                  |  Entering history()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | EOG: Yahoo GET parameters: {'range': '6mo', 'interval': '1d', 'includePrePost': False, 'events': 'div,splits,capitalGains'}
2026-01-22 09:11:50 | DEBUG    | yfinance                  |   Entering get()
2026-01-22 09:11:50 | DEBUG    | yfinance                  |    Entering _make_request()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | url=https://query2.finance.yahoo.com/v8/finance/chart/EOG
2026-01-22 09:11:50 | DEBUG    | yfinance                  | params={'range': '6mo', 'interval': '1d', 'includePrePost': False, 'events': 'div,splits,capitalGains'}
2026-01-22 09:11:50 | DEBUG    | yfinance                  |     Entering _get_cookie_and_crumb()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | cookie_mode = 'basic'
2026-01-22 09:11:50 | DEBUG    | yfinance                  |      Entering _get_cookie_and_crumb_basic()
2026-01-22 09:11:50 | DEBUG    | yfinance                  |       Entering _get_cookie_basic()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | reusing cookie
2026-01-22 09:11:50 | DEBUG    | yfinance                  |       Exiting _get_cookie_basic()
2026-01-22 09:11:50 | DEBUG    | yfinance                  |       Entering _get_crumb_basic()
2026-01-22 09:11:50 | DEBUG    | yfinance                  | reusing crumb
2026-01-22 09:11:50 | DEBUG    | yfinance                  |       Exiting _get_crumb_basic()
2026-01-22 09:11:50 | DEBUG    | yfinance                  |      Exiting _get_cookie_and_crumb_basic()
2026-01-22 09:11:50 | DEBUG    | yfinance                  |     Exiting _get_cookie_and_crumb()
